브랜드,상호,주소,군구,위도,경도
스타벅스,대한극장,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층",중구,37.56105065,126.9952735
스타벅스,환구단,서울특별시 중구 소공로 112 (소공동),중구,37.56459884548825,126.9792301485792
스타벅스,무교동,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,중구,37.567928021468916,126.9792065857694
스타벅스,문화일보,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,중구,37.56712291,126.9686642
스타벅스,태평로,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",중구,37.56248285,126.9767928
스타벅스,퍼시픽타워,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",중구,37.56132157,126.9730264
스타벅스,남산단암,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",중구,37.55853622,126.9754585
스타벅스,황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,중구,37.57124,127.022905
스타벅스,을지로삼화타워,서울특별시 중구 을지로5길 16 (을지로2가) 1층,중구,37.566902,126.984707
스타벅스,소공로,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",중구,37.5637273,126.98076809999998
스타벅스,을지로한국빌딩,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",중구,37.565722,126.98329
스타벅스,시청,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",중구,37.56629,126.979808
스타벅스,명동역,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",중구,37.5608622201549,126.983105390255
스타벅스,명동입구,서울특별시 중구 남대문로 68-1 (명동2가),중구,37.563319,126.982242
스타벅스,충무로,서울특별시 중구 충무로 3 (필동1가),중구,37.5614959808102,126.992823097196
스타벅스,이마트타워,서울특별시 중구 세종대로7길 37 (순화동) 1층,중구,37.5607434636967,126.972528391958
스타벅스,동호로,서울특별시 중구 동호로 171 (신당동),중구,37.553478403261,127.011305155237
스타벅스,무교로,서울특별시 중구 무교로 15 (무교동),중구,37.56722071682264,126.97907661254083
스타벅스,청계크리스탈스퀘어,서울특별시 중구 청계천로 106 (수표동),중구,37.5679,126.98933
스타벅스,숭례문SG타워,서울특별시 중구 세종대로 14 (남대문로5가),중구,37.5581293,126.9742637
스타벅스,세종대로,서울특별시 중구 세종대로 135-5 (태평로1가),중구,37.568678,126.976493
스타벅스,동대문디자인플라자,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,중구,37.56743,127.009758
스타벅스,별다방,서울특별시 중구 퇴계로 100 (회현동2가),중구,37.5602013,126.9829327
스타벅스,포포인츠명동,서울특별시 중구 삼일대로10길 36 (저동2가),중구,37.5657211,126.9893426
스타벅스,명동남산,서울특별시 중구 퇴계로 132 (남산동3가),중구,37.560809,126.986397
스타벅스,명일역,서울특별시 강동구 양재대로 1647 (명일동),강동구,37.55255451856903,127.14388583677322
스타벅스,강동구청DT,서울특별시 강동구 성내로 32 (성내동),강동구,37.52938776679806,127.12384773690836
스타벅스,강동암사DT,서울특별시 강동구 고덕로 43 (암사동),강동구,37.55511597305427,127.12997051029342
스타벅스,굽은다리역,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",강동구,37.54535430642832,127.14305160130827
스타벅스,강동역,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",강동구,37.536047,127.133086
스타벅스,둔촌동,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,강동구,37.52264171306811,127.13398661016131
스타벅스,천호로데오,서울특별시 강동구 천호대로 1037 (천호동),강동구,37.5378069,127.12730940000006
스타벅스,천호이마트,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,강동구,37.538984278389535,127.12517047134832
스타벅스,길동역,서울특별시 강동구 양재대로 1487 (길동),강동구,37.53870166831661,127.14013947484787
스타벅스,상일동,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",강동구,37.550948358388766,127.17409536001483
스타벅스,천호역,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",강동구,37.53795191,127.1245793
스타벅스,명일이마트,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,강동구,37.55417877236837,127.15613409848525
스타벅스,상일동역,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",강동구,37.55756654027894,127.17076356349716
스타벅스,천호사거리,서울특별시 강동구 올림픽로 651 (천호동),강동구,37.539702,127.123542
스타벅스,강일역,"서울특별시 강동구 고덕로 429 (강일동), 1층",강동구,37.55747468801038,127.17351070838722
스타벅스,올림픽공원북2문,서울특별시 강동구 강동대로 199 (성내동),강동구,37.5241832,127.1286775
스타벅스,천호대로길동,서울특별시 강동구 천호대로 1131 거산 유팰리스,강동구,37.534651,127.137210
스타벅스,신도림,서울특별시 구로구 경인로 610 (신도림동),구로구,37.505311902,126.883975986
스타벅스,구로디지털타워,서울특별시 구로구 디지털로32길 30 (구로동),구로구,37.483472189,126.896856737
스타벅스,오류동역,서울특별시 구로구 경인로 216 (오류동),구로구,37.4962155,126.8448614
스타벅스,구로디지털로,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",구로구,37.485699173,126.895991532
스타벅스,구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",구로구,37.484233766,126.894560454
스타벅스,구로하이엔드,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",구로구,37.481618,126.893136
스타벅스,현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동),구로구,37.509452982,126.889684147
스타벅스,구로호텔,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",구로구,37.4831293,126.89885909999998
스타벅스,현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동),구로구,37.50924828,126.889981345
스타벅스,구로고척,서울특별시 구로구 경인로 387 (고척동),구로구,37.49706,126.86315
스타벅스,구로NC,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,구로구,37.501219,126.882798
스타벅스,구로오류DT,서울특별시 구로구 서해안로 2233 (오류동),구로구,37.4881292318832,126.834491889841
스타벅스,구로구청,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",구로구,37.49395067031256,126.88676120707717
스타벅스,고척아이파크,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",구로구,37.49930562934076,126.8582208923581
스타벅스,신도림힐스테이트,서울특별시 구로구 경인로 625 (신도림동),구로구,37.506860026202624,126.88463805193277
스타벅스,답십리역,서울특별시 동대문구 천호대로 263 (답십리동),동대문구,37.568466,127.051106
스타벅스,경희대삼거리,서울특별시 동대문구 회기로 141 (회기동),동대문구,37.591531,127.052017
스타벅스,외대정문,서울특별시 동대문구 이문로 93 (이문동),동대문구,37.5953464,127.0590302
스타벅스,신설동역,서울특별시 동대문구 왕산로 19 (신설동),동대문구,37.5767228,127.0255446
스타벅스,회기역사거리,서울특별시 동대문구 이문로 37 (회기동),동대문구,37.590784,127.056098
스타벅스,외대,서울특별시 동대문구 휘경로 12-1 (이문동),동대문구,37.59575188,127.0614002
스타벅스,장한평역,서울특별시 동대문구 장한로 10 (장안동),동대문구,37.562337,127.065511
스타벅스,경희대,서울특별시 동대문구 경희대로 16-1 (회기동),동대문구,37.5928812,127.05280849999997
스타벅스,청량리역롯데캐슬스카이,"서울특별시 동대문구 답십리로 27 (전농동, 청량리역 롯데캐슬 SKY-L65)",동대문구,37.579249267,127.045331071
스타벅스,경동1960,서울특별시 동대문구 고산자로36길 3 (제기동),동대문구,37.5796141021494,127.038684963773
스타벅스,청량리역사,서울특별시 동대문구 왕산로 214 (전농동) 청량리역사 Connect Place6층,동대문구,37.580565324,127.048564845
스타벅스,답십리초교사거리,서울특별시 동대문구 전농로 38 (답십리동),동대문구,37.5682540295405,127.057240883237
스타벅스,장안사거리,서울특별시 동대문구 답십리로 267 (장안동),동대문구,37.5727209002351,127.070092668638
스타벅스,서울숲역,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,성동구,37.541868967552624,127.04489904228212
스타벅스,금호역,서울특별시 성동구 동호로 99 (금호동4가),성동구,37.5479939,127.0153343
스타벅스,뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가),성동구,37.546432,127.049042
스타벅스,황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",성동구,37.567644,127.023697
스타벅스,성수역,서울특별시 성동구 성수이로 94 (성수동2가),성동구,37.543193,127.056943
스타벅스,상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동),성동구,37.5651102845783,127.028019796271
스타벅스,왕십리역,서울특별시 성동구 왕십리로 326 (도선동),성동구,37.5627541,127.0339072
스타벅스,한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",성동구,37.55726984,127.0421649
스타벅스,엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동),성동구,37.56175811,127.0383328
스타벅스,신금호역,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,성동구,37.5549672,127.0201447
스타벅스,왕십리역9번출구,서울특별시 성동구 고산자로 234 (행당동),성동구,37.5605427226347,127.035267332652
스타벅스,성수,서울특별시 성동구 아차산로 104 (성수동2가),성동구,37.5444620830457,127.055413311106
스타벅스,옥수,서울특별시 성동구 독서당로 202 (옥수동),성동구,37.5430298,127.0133661
스타벅스,성수낙낙,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,성동구,37.547326,127.066367
스타벅스,효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",용산구,37.539305,126.963060
스타벅스,서울역서부,서울특별시 용산구 만리재로 202 (서계동),용산구,37.555165,126.968446
스타벅스,이태원역,서울특별시 용산구 이태원로 188 (이태원동),용산구,37.534273,126.994789
스타벅스,한강진역R,서울특별시 용산구 이태원로 252 (한남동),용산구,37.537131,127.00098
스타벅스,용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",용산구,37.527586,126.965401
스타벅스,이촌,서울특별시 용산구 이촌로 276 (이촌동),용산구,37.518605,126.977271
스타벅스,신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",용산구,37.528702,126.966757
스타벅스,용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",용산구,37.523818,126.970389
스타벅스,남영동,서울특별시 용산구 한강대로 275 (갈월동),용산구,37.542831,126.972242
스타벅스,한남동R,서울특별시 용산구 독서당로 94 (한남동),용산구,37.53485,127.010919
스타벅스,서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,용산구,37.551102,126.988317
스타벅스,서울역동자동,서울특별시 용산구 한강대로 372 (동자동),용산구,37.551752,126.972694
스타벅스,순천향입구,서울특별시 용산구 대사관로 67 (한남동),용산구,37.533394,127.00563
스타벅스,숙대,서울특별시 용산구 청파로47길 57 (청파동3가),용산구,37.54460479,126.9672252
스타벅스,동빙고,서울특별시 용산구 장문로 12 (동빙고동),용산구,37.5289857,126.991782
스타벅스,숙대입구역,서울특별시 용산구 한강대로 291 (갈월동),용산구,37.544225782,126.971957017
스타벅스,용산아이파크몰,서울특별시 용산구 한강대로23길 55,용산구,37.5289068079414,126.964634547188
스타벅스,동부이촌동,서울특별시 용산구 이촌로 198 (이촌동),용산구,37.52111,126.96905
스타벅스,숙명여대정문,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),용산구,37.54474797,126.96484196
스타벅스,용산해링턴스퀘어,서울특별시 용산구 서빙고로 17 (한강로3가),용산구,37.5265379583476,126.967362090447
스타벅스,경리단길,서울특별시 용산구 회나무로 3 (이태원동),용산구,37.53854,126.98737
스타벅스,서울역사,서울특별시 용산구 한강대로 405 (동자동) 신-101호,용산구,37.55415699928705,126.97179361292846
스타벅스,용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",용산구,37.538571,126.967409
스타벅스,용산전자랜드,서울특별시 용산구 청파로 74 (한강로3가),용산구,37.53286105987034,126.96100091132484
스타벅스,상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",중랑구,37.597842,127.092509
스타벅스,중랑역,서울특별시 중랑구 망우로30길 3 (상봉동),중랑구,37.5930326,127.07473579999998
스타벅스,중랑구청,서울특별시 중랑구 신내로 72,중랑구,37.60538908,127.0957558
스타벅스,사가정역,서울특별시 중랑구 면목로 310,중랑구,37.579594,127.087966
스타벅스,상봉역,서울특별시 중랑구 망우로 307 (상봉동),중랑구,37.59689,127.08647
스타벅스,묵동,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",중랑구,37.615368,127.076633
스타벅스,양원역,서울특별시 중랑구 양원역로10길 3 (망우동),중랑구,37.6066536267232,127.106359790053
스타벅스,중화역,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.60170912407773,127.07841136432036
이디야,금란망우점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,동원사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5896269575279,127.094182772191
이디야,망우동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,망우중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5974674047065,127.09415879594557
이디야,망우코레일점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5992876153903,127.092756577852
이디야,먹골역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6097411262067,127.076897926489
이디야,면목경남아너스빌점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.574252177368244,127.08048931056359
이디야,면목늘찬병원점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5879908042663,127.079680860838
이디야,면목역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5901934659094,127.086826066156
이디야,봉화산역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,사가정아이파크점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5834835948977,127.083196727099
이디야,사가정역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,상봉엠코점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,상봉역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5960553404392,127.08342099906
이디야,상봉중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,서울상봉1동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6002908828924,127.087790157773
이디야,서울중화초등학교점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.60237451498618,127.09544803898843
이디야,서일중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,신내동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,양원역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.60748470605642,127.10675146670297
이디야,중랑교차로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,중랑역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,중화동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5993838458016,127.079542626772
이디야,화랑대역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.61954020149987,127.08413727538176
이디야,강남YMCA점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,강남구청역아이티웨딩점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.51654171724045,127.0401601992311
이디야,강남논현학동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.51408005446769,127.02810578707652
이디야,강남대치점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.50133876179308,127.05242928262568
이디야,강남도산점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,강남율현점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4735487656314,127.107863694133
이디야,개포동역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.488604436046536,127.06742226515867
이디야,건설회관점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,대청역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.49418891219431,127.07764131137398
이디야,대치역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4940924880388,127.061617564506
이디야,도곡2동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.482353824702095,127.04304591726503
이디야,도산사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,삼성대치점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.50043704079942,127.06310437319587
이디야,삼성동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,삼성중앙역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5138886492475,127.053299510545
이디야,삼성한전점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,선릉역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.503774633134,127.048192060882
이디야,선릉점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.50346806209728,127.05088702698811
이디야,신사역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.517782772275645,127.02145819084597
이디야,압구정현대점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.527994487818226,127.03073566616045
이디야,역삼더블루점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,역삼역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.50178663316214,127.03523956508853
이디야,역삼월드점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.49854753271711,127.04798299548432
이디야,역삼점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,역삼중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5003154494517,127.04292899982501
이디야,역삼초교점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,역삼충현점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,역삼플래티넘점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,을지병원사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,이디야커피랩,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.51047297481296,127.032981540064
이디야,일원동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.49040201406986,127.08160067456867
이디야,청담사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.524855870334314,127.05035288418118
이디야,청담역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5200643058897,127.049146860404
이디야,포이사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,학동역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.51499417378034,127.03312378880225
이디야,학동제마점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5131174134101,127.033652198273
이디야,한티역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4979490135961,127.056118735013
이디야,4.19사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,가오리역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6406008108564,127.016163948133
이디야,미아꿈의숲해링턴점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6169375235603,127.034460650104
이디야,미아역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6270583442503,127.02547799375
이디야,미아중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6204702944714,127.028752360124
이디야,번동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6288359683906,127.03987378053
이디야,북한산점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6447601874917,127.005613427587
이디야,삼각산점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6199160790664,127.016024676372
이디야,수유사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,수유역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,우이역도선사점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,한신대점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,가양역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,강서nc점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,강서교차로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5549542664078,126.855918740576
이디야,강서구청점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,강서한강자이점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,개화산역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5722836809967,126.80696733511
이디야,개화산점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5723030060453,126.806994113323
이디야,공항시장역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5641822785808,126.810682079138
이디야,까치산로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,까치산역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,등촌3동성당점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5588989867375,126.844878507014
이디야,등촌동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,등촌역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,등촌중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.53608583794484,126.86312283631494
이디야,렘넌트문화센터점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.55786209369936,126.84945198496683
이디야,마곡대방디엠씨티점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.56843913691685,126.84038658631331
이디야,마곡수명산점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.552676073225,126.826675489517
이디야,마곡엠밸리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5626706927393,126.823605646871
이디야,마곡중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,마곡퀸즈파크9점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5593135416408,126.83523920295
이디야,마곡파인스퀘어점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5582813792344,126.829290828058
이디야,마곡헤리움점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5692420716795,126.826138036672
이디야,발산역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.55807272536136,126.8383941467497
이디야,방화동로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5690161610357,126.812631152778
이디야,방화사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5732116324409,126.811777075121
이디야,송정역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5611712399241,126.809951413051
이디야,신방화역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5671170824829,126.818597219555
이디야,신방화중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.5708583976379,126.821451112442
이디야,염창동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,우장산동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,우장산역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,화곡로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,화곡본동시장점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.54223429652289,126.84424724638545
이디야,화곡사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,화곡중앙시장점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,관악우성점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4849644283346,126.95603357684
이디야,관악하나로마트점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4801290693885,126.902896907397
이디야,낙성대역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,난곡사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4809279906563,126.911256043771
이디야,남현홈플러스점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,녹두거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,보라매중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,봉일시장점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,봉천역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,봉천현대시장점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4857087156598,126.946749008784
이디야,서울대중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.48137982242393,126.9490007619789
이디야,신대방역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,신림난곡점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4725400701048,126.918942273894
이디야,신림남부초교점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4834018259286,126.921883674693
이디야,신림대학동점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,신림문화교점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4784569907315,126.933022235665
이디야,신림미성점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.4765402893322,126.915984298817
이디야,신림신원점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,신림신화교점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.475523804882876,126.93620717411919
이디야,신림역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.48218874829938,126.93014982439058
이디야,신림패션문화점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.488621134755,126.925430749958
이디야,청룡중앙점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,건대로데오점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,건대스타시티2호점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,건대스타시티점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,건대역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,구의사거리점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,구의역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,구의자양로점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.548993161964745,127.0893030454462
이디야,군자역점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,동서울터미널점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
이디야,세종대후문점,서울특별시 중랑구 봉화산로 35 1층,중랑구,37.6018095864644,127.078324330908
